ConsensusID,NCount,AmbiguousSites,NwAmb,NCountQC,NumAlignedReads,PctCoveredBases,SeqLength,QcScore,SequenceExclude,ManualExclude,Alpha,Beta,Gamma,Delta,Eta,Omicron,BA.1,BA.2,BG,BA.4,BA.5,BA.2.75,BF.7,WhoVariant,LineagesOfInterest,UnaliasedPango,SequencedSampleID,CurrentNextcladeID,CurrentPangolinID,IsCurrent,TimestampCreated,TimestampUpdated
Consensus-181336,1493,0,1493,MQ,,97.68,30035,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-566158,Nextclade-757506,Pangolin-003886,1,2025-01-29 15:10:16.219703,2025-01-29 15:10:16.219703
Consensus-230499,247,2,249,MQ,,98.7,29544,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-830646,Nextclade-150710,Pangolin-620946,1,2025-01-29 15:10:16.219835,2025-01-29 15:10:16.219836
Consensus-143048,57,0,57,HQ,,99.9,29542,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-507563,Nextclade-523072,Pangolin-623951,1,2025-01-29 15:10:16.219965,2025-01-29 15:10:16.219966
Consensus-449832,468,1,469,MQ,398078,97.12,30385,Fail: Too many Ns,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2,SequencedSample-448539,Nextclade-496420,Pangolin-178028,1,2025-01-29 15:10:16.220101,2025-01-29 15:10:16.220102
Consensus-971624,217,0,217,MQ,,90.19,29644,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-745547,Nextclade-413494,Pangolin-326581,1,2025-01-29 15:10:16.220235,2025-01-29 15:10:16.220236
Consensus-870986,191,2,193,MQ,,97.71,29920,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.129,SequencedSample-992901,Nextclade-802644,Pangolin-960867,1,2025-01-29 15:10:16.220366,2025-01-29 15:10:16.220367
Consensus-303429,56,0,56,HQ,,99.57,29518,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-378329,Nextclade-631545,Pangolin-073630,1,2025-01-29 15:10:16.220496,2025-01-29 15:10:16.220497
Consensus-439389,289,0,289,MQ,,92.71,29974,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-186080,Nextclade-767831,Pangolin-758523,1,2025-01-29 15:10:16.220627,2025-01-29 15:10:16.220628
Consensus-421807,48,0,48,HQ,,99.96,30334,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-720008,Nextclade-466206,Pangolin-574790,1,2025-01-29 15:10:16.220756,2025-01-29 15:10:16.220757
Consensus-267215,274,0,274,MQ,,95.28,29364,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-449635,Nextclade-729257,Pangolin-026720,1,2025-01-29 15:10:16.220892,2025-01-29 15:10:16.220893
Consensus-479531,65,0,65,HQ,,99.67,29393,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-754317,Nextclade-212337,Pangolin-963665,1,2025-01-29 15:10:16.221026,2025-01-29 15:10:16.221027
Consensus-804308,31,0,31,HQ,,99.57,30247,,,Manually_Excluded_Plate,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-329745,Nextclade-428136,Pangolin-364147,1,2025-01-29 15:10:16.221158,2025-01-29 15:10:16.221159
Consensus-153840,38,0,38,HQ,,99.92,30205,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122,SequencedSample-699635,Nextclade-662584,Pangolin-715961,1,2025-01-29 15:10:16.221289,2025-01-29 15:10:16.221290
Consensus-699391,140,0,140,MQ,,97.43,29971,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-101862,Nextclade-012719,Pangolin-016966,1,2025-01-29 15:10:16.221419,2025-01-29 15:10:16.221420
Consensus-817409,180,4,184,MQ,,97.05,29845,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-014783,Nextclade-572916,Pangolin-344300,1,2025-01-29 15:10:16.221562,2025-01-29 15:10:16.221563
Consensus-087785,144,2,146,MQ,,93.28,29385,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.36.1,SequencedSample-439768,Nextclade-468325,Pangolin-086844,1,2025-01-29 15:10:16.221694,2025-01-29 15:10:16.221695
Consensus-247846,162,5,167,MQ,,91.46,29422,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-487366,Nextclade-340988,Pangolin-122144,1,2025-01-29 15:10:16.221825,2025-01-29 15:10:16.221826
Consensus-731300,89,0,89,HQ,,99.73,29717,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-760131,Nextclade-182852,Pangolin-134339,1,2025-01-29 15:10:16.221954,2025-01-29 15:10:16.221955
Consensus-218656,73,1,74,HQ,,99.85,30383,,MixedStrain,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-151428,Nextclade-281385,Pangolin-852845,1,2025-01-29 15:10:16.222092,2025-01-29 15:10:16.222093
Consensus-524591,143,1,144,MQ,,91.29,29978,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-156060,Nextclade-201183,Pangolin-157993,1,2025-01-29 15:10:16.222224,2025-01-29 15:10:16.222225
Consensus-606072,114,0,114,HQ,,99.58,29317,,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-471275,Nextclade-213170,Pangolin-365830,1,2025-01-29 15:10:16.222355,2025-01-29 15:10:16.222356
Consensus-594897,132,0,132,MQ,,94.02,29358,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-488029,Nextclade-073631,Pangolin-404918,1,2025-01-29 15:10:16.222486,2025-01-29 15:10:16.222487
Consensus-486793,18,0,18,HQ,,99.86,29829,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-501787,Nextclade-317779,Pangolin-427349,1,2025-01-29 15:10:16.222615,2025-01-29 15:10:16.222616
Consensus-784707,38,0,38,HQ,,99.71,30012,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.98.1,SequencedSample-150581,Nextclade-513667,Pangolin-993793,1,2025-01-29 15:10:16.222752,2025-01-29 15:10:16.222753
Consensus-139772,49,0,49,HQ,,99.74,29303,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-708436,Nextclade-346955,Pangolin-388447,1,2025-01-29 15:10:16.222883,2025-01-29 15:10:16.222884
Consensus-650606,46,0,46,HQ,,99.64,29489,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.6,SequencedSample-081815,Nextclade-384905,Pangolin-707130,1,2025-01-29 15:10:16.223014,2025-01-29 15:10:16.223014
Consensus-092897,102,1,103,HQ,,99.61,29372,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-674064,Nextclade-235057,Pangolin-581177,1,2025-01-29 15:10:16.223143,2025-01-29 15:10:16.223144
Consensus-437974,135,1,136,MQ,,93.24,30395,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-408906,Nextclade-646206,Pangolin-602794,1,2025-01-29 15:10:16.223280,2025-01-29 15:10:16.223281
Consensus-513601,159,0,159,MQ,,99.34,30378,,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7.7,SequencedSample-339546,Nextclade-670958,Pangolin-287732,1,2025-01-29 15:10:16.223411,2025-01-29 15:10:16.223412
Consensus-695617,187,0,187,MQ,,90.25,29868,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-322864,Nextclade-727150,Pangolin-080234,1,2025-01-29 15:10:16.223541,2025-01-29 15:10:16.223542
Consensus-977090,47,0,47,HQ,,99.89,30031,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122,SequencedSample-909410,Nextclade-973489,Pangolin-918461,1,2025-01-29 15:10:16.223676,2025-01-29 15:10:16.223677
Consensus-480150,73,1,74,HQ,,99.64,30266,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122,SequencedSample-962387,Nextclade-380597,Pangolin-613944,1,2025-01-29 15:10:16.223807,2025-01-29 15:10:16.223808
Consensus-507501,60,6,66,HQ,,99.85,29641,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-408298,Nextclade-449035,Pangolin-200171,1,2025-01-29 15:10:16.223937,2025-01-29 15:10:16.223938
Consensus-996005,133,0,133,MQ,,94.63,29742,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2,SequencedSample-370005,Nextclade-335241,Pangolin-371741,1,2025-01-29 15:10:16.224067,2025-01-29 15:10:16.224068
Consensus-507913,67,0,67,HQ,,99.61,29772,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-289625,Nextclade-703369,Pangolin-561142,1,2025-01-29 15:10:16.224202,2025-01-29 15:10:16.224203
Consensus-339053,246,2,248,MQ,309705,97.45,29428,Fail: Neg. Contamination,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-713259,Nextclade-141065,Pangolin-594864,1,2025-01-29 15:10:16.224336,2025-01-29 15:10:16.224337
Consensus-872649,120,4,124,HQ,,99.6,30001,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-724857,Nextclade-423687,Pangolin-610248,1,2025-01-29 15:10:16.224466,2025-01-29 15:10:16.224467
Consensus-746126,673,0,673,MQ,,94.32,29601,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.12,SequencedSample-628899,Nextclade-094613,Pangolin-753775,1,2025-01-29 15:10:16.224602,2025-01-29 15:10:16.224602
Consensus-113254,,,,Fail,,30.16,30088,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-860446,Nextclade-735212,Pangolin-964871,1,2025-01-29 15:10:16.224733,2025-01-29 15:10:16.224734
Consensus-024898,38,0,38,HQ,,99.7,30325,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-506758,Nextclade-288895,Pangolin-396352,1,2025-01-29 15:10:16.224865,2025-01-29 15:10:16.224866
Consensus-729511,794,3,797,MQ,,96.58,30252,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-721938,Nextclade-109931,Pangolin-803960,1,2025-01-29 15:10:16.225000,2025-01-29 15:10:16.225000
Consensus-769171,54,0,54,HQ,,99.58,29548,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122,SequencedSample-735290,Nextclade-151034,Pangolin-640930,1,2025-01-29 15:10:16.225131,2025-01-29 15:10:16.225132
Consensus-154346,9,4,13,HQ,,99.65,29559,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.6,SequencedSample-959259,Nextclade-282032,Pangolin-101461,1,2025-01-29 15:10:16.225261,2025-01-29 15:10:16.225262
Consensus-485093,184,0,184,MQ,,94.27,30249,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.7.1,SequencedSample-018449,Nextclade-369627,Pangolin-958990,1,2025-01-29 15:10:16.225395,2025-01-29 15:10:16.225396
Consensus-091768,473,0,473,MQ,,98.46,29643,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.2.3,SequencedSample-155836,Nextclade-362434,Pangolin-863174,1,2025-01-29 15:10:16.225528,2025-01-29 15:10:16.225529
Consensus-040227,550,1,551,MQ,,92.02,29705,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.42,SequencedSample-347521,Nextclade-738600,Pangolin-221596,1,2025-01-29 15:10:16.225659,2025-01-29 15:10:16.225660
Consensus-235108,13,0,13,HQ,,99.89,30171,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-860711,Nextclade-912910,Pangolin-756627,1,2025-01-29 15:10:16.225789,2025-01-29 15:10:16.225790
Consensus-107975,77,1,78,HQ,,99.76,29524,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-817815,Nextclade-434720,Pangolin-066833,1,2025-01-29 15:10:16.225919,2025-01-29 15:10:16.225920
Consensus-042712,48,0,48,HQ,,99.73,30288,,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-198832,Nextclade-119195,Pangolin-071746,1,2025-01-29 15:10:16.226054,2025-01-29 15:10:16.226055
Consensus-304012,168,1,169,MQ,,98.72,29748,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-677411,Nextclade-474827,Pangolin-947697,1,2025-01-29 15:10:16.226185,2025-01-29 15:10:16.226186
Consensus-800249,144,1,145,MQ,,93.11,29934,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-391238,Nextclade-025073,Pangolin-836690,1,2025-01-29 15:10:16.226315,2025-01-29 15:10:16.226316
Consensus-634424,531,23,554,MQ,,93.99,29695,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.1.298,SequencedSample-951790,Nextclade-218590,Pangolin-404756,1,2025-01-29 15:10:16.226445,2025-01-29 15:10:16.226446
Consensus-696510,36,0,36,HQ,,99.93,29580,,,Manually_Excluded_Plate,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-445663,Nextclade-715626,Pangolin-297468,1,2025-01-29 15:10:16.226575,2025-01-29 15:10:16.226575
Consensus-608193,1470,1,1471,MQ,,96.97,30394,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.2,SequencedSample-309263,Nextclade-078822,Pangolin-849662,1,2025-01-29 15:10:16.226704,2025-01-29 15:10:16.226705
Consensus-405331,394,0,394,MQ,,98.91,30182,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-467849,Nextclade-307956,Pangolin-082267,1,2025-01-29 15:10:16.226834,2025-01-29 15:10:16.226835
Consensus-340086,2501,0,2501,MQ,,99.36,29710,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-273437,Nextclade-440691,Pangolin-469821,1,2025-01-29 15:10:16.226968,2025-01-29 15:10:16.226969
Consensus-417579,800,3,803,MQ,,94.54,30283,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-759458,Nextclade-350914,Pangolin-266428,1,2025-01-29 15:10:16.227101,2025-01-29 15:10:16.227102
Consensus-556024,321,0,321,MQ,,93.12,30325,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.33,SequencedSample-499051,Nextclade-387542,Pangolin-884428,1,2025-01-29 15:10:16.227231,2025-01-29 15:10:16.227232
Consensus-198497,217,0,217,MQ,,95.15,30094,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-397031,Nextclade-050382,Pangolin-125997,1,2025-01-29 15:10:16.227368,2025-01-29 15:10:16.227369
Consensus-411060,221,1,222,MQ,,93.42,30380,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-268520,Nextclade-067805,Pangolin-598540,1,2025-01-29 15:10:16.227499,2025-01-29 15:10:16.227500
Consensus-155941,226,2,228,MQ,,95.83,29314,,,Manually_Excluded_Plate,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-126356,Nextclade-416882,Pangolin-199023,1,2025-01-29 15:10:16.227629,2025-01-29 15:10:16.227630
Consensus-978840,22,4,26,HQ,,99.85,30098,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.7.1,SequencedSample-102308,Nextclade-336743,Pangolin-964970,1,2025-01-29 15:10:16.227764,2025-01-29 15:10:16.227765
Consensus-587257,35,0,35,HQ,,99.58,30159,,,Manually_Excluded_Run,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-794793,Nextclade-694567,Pangolin-087052,1,2025-01-29 15:10:16.227900,2025-01-29 15:10:16.227901
Consensus-498506,479,0,479,MQ,,95.33,29602,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-295689,Nextclade-646334,Pangolin-217867,1,2025-01-29 15:10:16.228036,2025-01-29 15:10:16.228037
Consensus-718560,426,0,426,MQ,,98.38,29529,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-237901,Nextclade-283672,Pangolin-039983,1,2025-01-29 15:10:16.228181,2025-01-29 15:10:16.228182
Consensus-823621,60,0,60,HQ,220436,99.88,29467,Fail: Mixed strain,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-712129,Nextclade-074267,Pangolin-630883,1,2025-01-29 15:10:16.228316,2025-01-29 15:10:16.228317
Consensus-661873,115,0,115,HQ,,99.74,29662,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.127,SequencedSample-130800,Nextclade-314074,Pangolin-351054,1,2025-01-29 15:10:16.228445,2025-01-29 15:10:16.228446
Consensus-691734,24,0,24,HQ,,99.62,30190,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-910232,Nextclade-015787,Pangolin-106824,1,2025-01-29 15:10:16.228580,2025-01-29 15:10:16.228581
Consensus-207346,138,1,139,MQ,,91.31,30091,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2,SequencedSample-947095,Nextclade-665415,Pangolin-875582,1,2025-01-29 15:10:16.228712,2025-01-29 15:10:16.228713
Consensus-430293,156,0,156,MQ,,90.5,30230,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.2,SequencedSample-308287,Nextclade-773398,Pangolin-467591,1,2025-01-29 15:10:16.228846,2025-01-29 15:10:16.228847
Consensus-271557,265,1,266,MQ,,92.16,29686,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-044285,Nextclade-958482,Pangolin-586418,1,2025-01-29 15:10:16.228975,2025-01-29 15:10:16.228975
Consensus-833845,111,0,111,HQ,,99.56,30300,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.17.2,SequencedSample-524265,Nextclade-597465,Pangolin-338349,1,2025-01-29 15:10:16.229104,2025-01-29 15:10:16.229105
Consensus-075862,212,1,213,MQ,,93.37,30005,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.36,SequencedSample-714142,Nextclade-116463,Pangolin-205591,1,2025-01-29 15:10:16.229243,2025-01-29 15:10:16.229244
Consensus-988646,45,1,46,HQ,,99.79,29362,,,Manually_Excluded_Run,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-208719,Nextclade-100264,Pangolin-896087,1,2025-01-29 15:10:16.229374,2025-01-29 15:10:16.229375
Consensus-482606,140,1,141,MQ,,98.68,29933,,,Manually_Excluded_Plate,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.17.2,SequencedSample-289804,Nextclade-677678,Pangolin-002071,1,2025-01-29 15:10:16.229503,2025-01-29 15:10:16.229504
Consensus-335307,108,0,108,HQ,,99.56,29440,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-903912,Nextclade-918903,Pangolin-760796,1,2025-01-29 15:10:16.229637,2025-01-29 15:10:16.229638
Consensus-098993,317,0,317,MQ,,94.34,29446,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-953268,Nextclade-897750,Pangolin-480423,1,2025-01-29 15:10:16.229777,2025-01-29 15:10:16.229778
Consensus-921235,117,0,117,HQ,,99.78,29906,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-698822,Nextclade-002392,Pangolin-118415,1,2025-01-29 15:10:16.229908,2025-01-29 15:10:16.229909
Consensus-481119,693,0,693,MQ,,92.76,29364,,MixedStrain,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.45,SequencedSample-125174,Nextclade-779178,Pangolin-944628,1,2025-01-29 15:10:16.230039,2025-01-29 15:10:16.230040
Consensus-911420,465,1,466,MQ,,97.42,29594,,,Manually_Excluded_Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.1,SequencedSample-316209,Nextclade-859365,Pangolin-659658,1,2025-01-29 15:10:16.230168,2025-01-29 15:10:16.230169
Consensus-896633,70,0,70,HQ,,99.88,29932,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-532940,Nextclade-036409,Pangolin-099458,1,2025-01-29 15:10:16.230304,2025-01-29 15:10:16.230305
Consensus-709014,277,0,277,MQ,,90.58,29682,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.129,SequencedSample-783489,Nextclade-548032,Pangolin-156028,1,2025-01-29 15:10:16.230435,2025-01-29 15:10:16.230436
Consensus-112499,180,1,181,MQ,,98.97,29346,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122.6,SequencedSample-311336,Nextclade-621789,Pangolin-198377,1,2025-01-29 15:10:16.230567,2025-01-29 15:10:16.230568
Consensus-455787,401,0,401,MQ,,98.36,30355,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-885239,Nextclade-576774,Pangolin-081208,1,2025-01-29 15:10:16.230696,2025-01-29 15:10:16.230697
Consensus-216541,48,3,51,HQ,,99.66,29392,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-159244,Nextclade-738622,Pangolin-021163,1,2025-01-29 15:10:16.230831,2025-01-29 15:10:16.230832
Consensus-422315,551,1,552,MQ,,91.63,30179,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-873487,Nextclade-256526,Pangolin-898747,1,2025-01-29 15:10:16.230960,2025-01-29 15:10:16.230961
Consensus-335492,361,1,362,MQ,,97.24,29691,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.15,SequencedSample-853797,Nextclade-253113,Pangolin-748051,1,2025-01-29 15:10:16.231090,2025-01-29 15:10:16.231091
Consensus-772374,261,1,262,MQ,,96.75,30253,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-922660,Nextclade-701175,Pangolin-905203,1,2025-01-29 15:10:16.231219,2025-01-29 15:10:16.231220
Consensus-424317,175,0,175,MQ,,93.83,29358,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-906312,Nextclade-753630,Pangolin-920241,1,2025-01-29 15:10:16.231355,2025-01-29 15:10:16.231356
Consensus-126183,123,0,123,HQ,,99.8,29811,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.35,SequencedSample-345825,Nextclade-548309,Pangolin-364413,1,2025-01-29 15:10:16.231493,2025-01-29 15:10:16.231494
Consensus-093224,20,0,20,HQ,,99.71,30385,,NegContamination;ManuallyExcluded,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-275457,Nextclade-733652,Pangolin-383588,1,2025-01-29 15:10:16.231623,2025-01-29 15:10:16.231624
Consensus-786095,154,0,154,MQ,,93.49,30371,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.1,SequencedSample-020480,Nextclade-098955,Pangolin-007638,1,2025-01-29 15:10:16.231753,2025-01-29 15:10:16.231754
Consensus-103482,42,0,42,HQ,,99.6,29905,,,Manually_Excluded_Plate,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-894832,Nextclade-706349,Pangolin-685334,1,2025-01-29 15:10:16.231884,2025-01-29 15:10:16.231886
Consensus-012011,126,0,126,HQ,,99.59,30051,,MixedStrain,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-877797,Nextclade-375994,Pangolin-510954,1,2025-01-29 15:10:16.232018,2025-01-29 15:10:16.232019
Consensus-633538,235,12,247,MQ,,91.57,29966,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122.6,SequencedSample-431728,Nextclade-500938,Pangolin-128718,1,2025-01-29 15:10:16.232149,2025-01-29 15:10:16.232150
Consensus-905259,654,1,655,MQ,,95.23,29689,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2,SequencedSample-727692,Nextclade-498298,Pangolin-531496,1,2025-01-29 15:10:16.232278,2025-01-29 15:10:16.232279
Consensus-581034,43,1,44,HQ,,99.63,29899,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-012512,Nextclade-888741,Pangolin-043545,1,2025-01-29 15:10:16.232407,2025-01-29 15:10:16.232408
Consensus-255605,244,0,244,MQ,,96.31,29423,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-463358,Nextclade-676127,Pangolin-088059,1,2025-01-29 15:10:16.232537,2025-01-29 15:10:16.232538
