BatchSource,DateSampling,WhoVariant,LineagesOfInterest,lineage,UnaliasedPango,Nextclade_pango,clade,weight
Panem,2021-05-10,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",779
Hogwarts,2021-05-10,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",57
Narnia,2021-05-10,NULL,NULL,NULL,NULL,NULL,NULL,3
Panem,2021-05-10,Delta,Delta,B.1.617.2,B.1.617.2.120,AY.120,21J (Delta),2
Panem,2021-05-10,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",18
Agrabah,2021-05-10,NULL,NULL,B.1.621,B.1.621,B.1.621,21H (Mu),1
Panem,2021-05-10,NULL,NULL,B.1.177.60,B.1.177.60,B.1.177.60,20E (EU1),1
Panem,2021-05-10,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),10
Panem,2021-05-10,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",9
Panem,2021-05-11,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21A (Delta),5
Panem,2021-05-11,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",1008
Panem,2021-05-11,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),13
Narnia,2021-05-11,NULL,NULL,NULL,NULL,NULL,NULL,2
Agrabah,2021-05-11,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",6
Gilead,2021-05-11,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",3
Wakanda,2021-05-11,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",6
Hogwarts,2021-05-11,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",2
Panem,2021-05-11,Alpha,Alpha,Q.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",1
Pandora,2021-05-11,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",13
Narnia,2021-05-11,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",13
Panem,2021-05-11,Alpha,Alpha,Q.1,B.1.1.7.1,Q.1,"20I (Alpha, V1)",3
Panem,2021-05-11,NULL,NULL,B.1.1.519,B.1.1.519,B.1.1.519,20B,15
Agrabah,2021-05-11,NULL,NULL,NULL,NULL,NULL,NULL,1
Pandora,2021-05-11,NULL,NULL,NULL,NULL,NULL,NULL,5
Panem,2021-05-11,NULL,NULL,NULL,NULL,NULL,NULL,135
Panem,2021-05-11,NULL,NULL,B.1.1,B.1.1,B.1.1,20B,1
Narnia,2021-05-11,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",2
Panem,2021-05-11,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",13
Panem,2021-05-11,Delta,Delta,B.1.617.2,B.1.617.2.120,AY.120,21J (Delta),1
Pandora,2021-05-11,NULL,NULL,B.1.160,B.1.160,B.1.160,20A,1
Hogwarts,2021-05-11,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",11
Panem,2021-05-11,Delta,Delta,AY.120,B.1.617.2.120,AY.120,21J (Delta),1
Panem,2021-05-11,NULL,NULL,B.1.177.60,B.1.177.60,B.1.177.60,20E (EU1),3
Panem,2021-05-11,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",12
Panem,2021-05-12,Delta,Delta,AY.120,B.1.617.2.120,AY.120,21J (Delta),1
Pandora,2021-05-12,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),1
Panem,2021-05-12,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21A (Delta),1
Narnia,2021-05-12,NULL,NULL,NULL,NULL,NULL,NULL,2
Pandora,2021-05-12,NULL,NULL,NULL,NULL,NULL,NULL,5
Panem,2021-05-12,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",18
Panem,2021-05-12,Delta,Delta,AY.106,B.1.617.2.106,AY.106,21J (Delta),1
Panem,2021-05-12,Gamma,Gamma,P.1,B.1.1.28.1,P.1,"20J (Gamma, V3)",1
Narnia,2021-05-12,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",21
Gilead,2021-05-12,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",4
Gilead,2021-05-12,NULL,NULL,NULL,NULL,NULL,NULL,3
Hogwarts,2021-05-12,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",148
Panem,2021-05-12,NULL,NULL,B.1.617,B.1.617.1,B.1.617.1,21B (Kappa),1
Panem,2021-05-12,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",14
Hogwarts,2021-05-12,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",2
Pandora,2021-05-12,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",13
Panem,2021-05-12,NULL,NULL,B.1.1.519,B.1.1.519,B.1.1.519,20B,7
Panem,2021-05-12,Alpha,Alpha,Q.1,B.1.1.7.1,Q.1,"20I (Alpha, V1)",8
Panem,2021-05-12,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),9
Hogwarts,2021-05-12,NULL,NULL,NULL,NULL,NULL,NULL,6
Agrabah,2021-05-12,NULL,NULL,NULL,NULL,NULL,NULL,2
Agrabah,2021-05-12,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",6
Panem,2021-05-12,NULL,NULL,C.36.3,B.1.1.1.36.3,C.36.3,20D,1
Wakanda,2021-05-12,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",7
Panem,2021-05-12,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",790
Panem,2021-05-12,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21I (Delta),1
Panem,2021-05-12,NULL,NULL,NULL,NULL,NULL,NULL,140
Panem,2021-05-12,Delta,Delta,B.1.617.2,B.1.617.2.120,AY.120,21J (Delta),1
Wakanda,2021-05-12,NULL,NULL,NULL,NULL,NULL,NULL,1
Agrabah,2021-05-13,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",5
Pandora,2021-05-13,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",4
Hogwarts,2021-05-13,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",102
Gilead,2021-05-13,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",2
Gilead,2021-05-13,NULL,NULL,NULL,NULL,NULL,NULL,2
Narnia,2021-05-13,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",9
Hogwarts,2021-05-13,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",1
Panem,2021-05-13,NULL,NULL,B.1.177.60,B.1.177.60,B.1.177.60,20E (EU1),1
Hogwarts,2021-05-13,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",1
Panem,2021-05-13,Gamma,Gamma,P.1.15,B.1.1.28.1.15,P.1.15,"20J (Gamma, V3)",1
Panem,2021-05-13,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",8
Panem,2021-05-13,NULL,NULL,B.1.1.519,B.1.1.519,B.1.1.519,20B,3
Panem,2021-05-13,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21J (Delta),1
Panem,2021-05-13,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21I (Delta),1
Panem,2021-05-13,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",7
Panem,2021-05-13,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",682
Pandora,2021-05-13,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",1
Wakanda,2021-05-13,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",3
Panem,2021-05-13,NULL,NULL,NULL,NULL,NULL,NULL,121
Panem,2021-05-13,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),6
Panem,2021-05-13,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21A (Delta),4
Narnia,2021-05-13,NULL,NULL,B.1.1.224,B.1.1,B.1.1,20B,1
Hogwarts,2021-05-13,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),2
Panem,2021-05-13,Alpha,Alpha,Q.1,B.1.1.7.1,Q.1,"20I (Alpha, V1)",1
Hogwarts,2021-05-13,NULL,NULL,NULL,NULL,NULL,NULL,1
Narnia,2021-05-13,NULL,NULL,NULL,NULL,NULL,NULL,2
Panem,2021-05-13,Beta,Beta,B.1.351,B.1.351,B.1.351,"20H (Beta, V2)",1
Pandora,2021-05-13,NULL,NULL,NULL,NULL,NULL,NULL,1
Agrabah,2021-05-13,NULL,NULL,NULL,NULL,NULL,NULL,1
Panem,2021-05-14,Alpha,Alpha,Q.4,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",1
Panem,2021-05-14,Delta,Delta,AY.120,B.1.617.2.120,AY.120,21J (Delta),1
Panem,2021-05-14,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",16
Pandora,2021-05-14,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",1
Wakanda,2021-05-14,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",7
Narnia,2021-05-14,NULL,NULL,NULL,NULL,NULL,NULL,2
Narnia,2021-05-14,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",8
Pandora,2021-05-14,NULL,NULL,NULL,NULL,NULL,NULL,1
Panem,2021-05-14,Alpha,Alpha,Q.1,B.1.1.7.1,Q.1,"20I (Alpha, V1)",3
Hogwarts,2021-05-14,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",16
Hogwarts,2021-05-14,NULL,NULL,NULL,NULL,NULL,NULL,4
Panem,2021-05-14,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),10
Agrabah,2021-05-14,NULL,NULL,NULL,NULL,NULL,NULL,4
Panem,2021-05-14,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",8
Pandora,2021-05-14,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",8
Panem,2021-05-14,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21J (Delta),2
Panem,2021-05-14,NULL,NULL,NULL,NULL,NULL,NULL,168
Panem,2021-05-14,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",719
Panem,2021-05-14,Alpha,Alpha,Q.8,B.1.1.7.8,Q.8,"20I (Alpha, V1)",1
Panem,2021-05-14,NULL,NULL,B.1.1.519,B.1.1.519,B.1.1.519,20B,4
Panem,2021-05-14,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21A (Delta),2
Gilead,2021-05-14,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",1
Pandora,2021-05-14,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",1
Gilead,2021-05-14,NULL,NULL,NULL,NULL,NULL,NULL,2
Panem,2021-05-14,NULL,NULL,B.1.1.524,B.1.1,B.1.1,20B,1
Agrabah,2021-05-14,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",4
Gilead,2021-05-15,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",2
Narnia,2021-05-15,NULL,NULL,NULL,NULL,NULL,NULL,3
Hogwarts,2021-05-15,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",6
Panem,2021-05-15,NULL,NULL,B.1.1,B.1.1,B.1.1,20B,1
Panem,2021-05-15,Delta,Delta,AY.106,B.1.617.2.106,AY.106,21J (Delta),1
Panem,2021-05-15,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",505
Panem,2021-05-15,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),4
Panem,2021-05-15,Delta,Delta,B.1.617.2,B.1.617.2.120,AY.120,21J (Delta),1
Hogwarts,2021-05-15,Alpha,Alpha,Q.1,B.1.1.7.1,Q.1,"20I (Alpha, V1)",2
Gilead,2021-05-15,Delta,Delta,AY.106,B.1.617.2.106,AY.106,21J (Delta),1
Panem,2021-05-15,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",4
Panem,2021-05-15,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21I (Delta),1
Panem,2021-05-15,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",3
Panem,2021-05-15,NULL,NULL,B.1.1.519,B.1.1.519,B.1.1.519,20B,3
Hogwarts,2021-05-15,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),3
Hogwarts,2021-05-15,NULL,NULL,B.1.1.519,B.1.1.519,B.1.1.519,20B,4
Wakanda,2021-05-15,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),1
Wakanda,2021-05-15,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",5
Hogwarts,2021-05-15,NULL,NULL,NULL,NULL,NULL,NULL,38
Panem,2021-05-15,NULL,NULL,NULL,NULL,NULL,NULL,97
Narnia,2021-05-15,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",11
Pandora,2021-05-15,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",5
Panem,2021-05-15,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21A (Delta),3
Panem,2021-05-15,Beta,Beta,B.1.351,B.1.351,B.1.351,"20H (Beta, V2)",1
Hogwarts,2021-05-15,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",453
Pandora,2021-05-15,NULL,NULL,NULL,NULL,NULL,NULL,3
Gilead,2021-05-16,NULL,NULL,NULL,NULL,NULL,NULL,3
Hogwarts,2021-05-16,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",2
Panem,2021-05-16,Delta,Delta,AY.120,B.1.617.2.120,AY.120,21J (Delta),1
Panem,2021-05-16,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",1
Panem,2021-05-16,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",3
Panem,2021-05-16,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",335
Narnia,2021-05-16,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",5
Hogwarts,2021-05-16,Alpha,Alpha,Q.1,B.1.1.7.1,Q.1,"20I (Alpha, V1)",2
Hogwarts,2021-05-16,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",487
Hogwarts,2021-05-16,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",2
Wakanda,2021-05-16,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",2
Agrabah,2021-05-16,NULL,NULL,NULL,NULL,NULL,NULL,1
Hogwarts,2021-05-16,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21I (Delta),1
Panem,2021-05-16,NULL,NULL,NULL,NULL,NULL,NULL,96
Panem,2021-05-16,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),1
Hogwarts,2021-05-16,NULL,NULL,NULL,NULL,NULL,NULL,376
Hogwarts,2021-05-16,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),3
Pandora,2021-05-16,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",4
Hogwarts,2021-05-16,NULL,NULL,B.1.1.519,B.1.1.519,B.1.1.519,20B,3
Agrabah,2021-05-16,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",3
Panem,2021-05-16,NULL,NULL,B.1.1,B.1.1,B.1.1,20B,1
Gilead,2021-05-16,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",4
Panem,2021-05-16,Delta,Delta,B.1.617.2,B.1.617.2.120,AY.120,21J (Delta),1
Agrabah,2021-05-17,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",11
Hogwarts,2021-05-17,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",590
Wakanda,2021-05-17,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",4
Hogwarts,2021-05-17,Gamma,Gamma,P.1,B.1.1.28.1,P.1,"20J (Gamma, V3)",1
Hogwarts,2021-05-17,NULL,NULL,NULL,NULL,NULL,NULL,39
Narnia,2021-05-17,NULL,NULL,NULL,NULL,NULL,NULL,3
Panem,2021-05-17,NULL,NULL,B.1.1.519,B.1.1.519,B.1.1.519,20B,1
Wakanda,2021-05-17,NULL,NULL,NULL,NULL,NULL,NULL,1
Panem,2021-05-17,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",5
Gilead,2021-05-17,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",9
Panem,2021-05-17,Alpha,Alpha,Q.1,B.1.1.7.1,Q.1,"20I (Alpha, V1)",3
Hogwarts,2021-05-17,Alpha,Alpha,Q.1,B.1.1.7.1,Q.1,"20I (Alpha, V1)",1
Hogwarts,2021-05-17,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),1
Hogwarts,2021-05-17,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",9
Panem,2021-05-17,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21A (Delta),1
Pandora,2021-05-17,NULL,NULL,NULL,NULL,NULL,NULL,2
Hogwarts,2021-05-17,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",2
Narnia,2021-05-17,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",16
Panem,2021-05-17,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",3
Hogwarts,2021-05-17,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21J (Delta),1
Panem,2021-05-17,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",386
Panem,2021-05-17,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),3
Pandora,2021-05-17,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",5
Pandora,2021-05-17,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",1
Panem,2021-05-17,NULL,NULL,NULL,NULL,NULL,NULL,121
Hogwarts,2021-05-18,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",59
Wakanda,2021-05-18,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",7
Panem,2021-05-18,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21A (Delta),2
Panem,2021-05-18,Delta,Delta,AY.106,B.1.617.2.106,AY.106,21J (Delta),1
Hogwarts,2021-05-18,NULL,NULL,NULL,NULL,NULL,NULL,11
Narnia,2021-05-18,NULL,NULL,NULL,NULL,NULL,NULL,2
Narnia,2021-05-18,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",18
Wakanda,2021-05-18,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",1
Panem,2021-05-18,NULL,NULL,B.1.1.519,B.1.1.519,B.1.1.519,20B,1
Panem,2021-05-18,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",7
Pandora,2021-05-18,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",7
Wakanda,2021-05-18,NULL,NULL,NULL,NULL,NULL,NULL,3
Panem,2021-05-18,NULL,NULL,B.1.621,B.1.621,B.1.621,21H (Mu),2
Panem,2021-05-18,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",19
Panem,2021-05-18,NULL,NULL,NULL,NULL,NULL,NULL,195
Panem,2021-05-18,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),2
Gilead,2021-05-18,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",7
Pandora,2021-05-18,NULL,NULL,NULL,NULL,NULL,NULL,1
Panem,2021-05-18,Alpha,Alpha,Q.1,B.1.1.7.1,Q.1,"20I (Alpha, V1)",2
Agrabah,2021-05-18,NULL,NULL,NULL,NULL,NULL,NULL,1
Panem,2021-05-18,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21I (Delta),1
Agrabah,2021-05-18,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",9
Panem,2021-05-18,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",847
Panem,2021-05-19,NULL,NULL,NULL,NULL,NULL,NULL,188
Narnia,2021-05-19,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",13
Panem,2021-05-19,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",13
Panem,2021-05-19,NULL,NULL,B.1.1.519,B.1.1.519,B.1.1.519,20B,1
Hogwarts,2021-05-19,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",1
Gilead,2021-05-19,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",2
Wakanda,2021-05-19,NULL,NULL,NULL,NULL,NULL,NULL,1
Agrabah,2021-05-19,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",2
Agrabah,2021-05-19,NULL,NULL,NULL,NULL,NULL,NULL,1
Narnia,2021-05-19,NULL,NULL,NULL,NULL,NULL,NULL,3
Hogwarts,2021-05-19,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",66
Panem,2021-05-19,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),4
Pandora,2021-05-19,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",9
Panem,2021-05-19,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21A (Delta),1
Hogwarts,2021-05-19,NULL,NULL,NULL,NULL,NULL,NULL,8
Pandora,2021-05-19,NULL,NULL,NULL,NULL,NULL,NULL,2
Panem,2021-05-19,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",7
Panem,2021-05-19,Delta,Delta,AY.120,B.1.617.2.120,AY.120,21J (Delta),1
Wakanda,2021-05-19,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",4
Panem,2021-05-19,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",842
Panem,2021-05-19,Alpha,Alpha,Q.1,B.1.1.7.1,Q.1,"20I (Alpha, V1)",2
Wakanda,2021-05-20,NULL,NULL,NULL,NULL,NULL,NULL,3
Wakanda,2021-05-20,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",3
Gilead,2021-05-20,NULL,NULL,NULL,NULL,NULL,NULL,1
Hogwarts,2021-05-20,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",159
Agrabah,2021-05-20,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",4
Asgard,2021-05-20,Gamma,Gamma,P.1,B.1.1.28.1,P.1,"20J (Gamma, V3)",1
Asgard,2021-05-20,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",2
Agrabah,2021-05-20,NULL,NULL,NULL,NULL,NULL,NULL,1
Narnia,2021-05-20,NULL,NULL,NULL,NULL,NULL,NULL,1
Panem,2021-05-20,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",7
Panem,2021-05-20,NULL,NULL,B.1.177,B.1.177.46,B.1.177.46,20E (EU1),1
Pandora,2021-05-20,NULL,NULL,NULL,NULL,NULL,NULL,3
Pandora,2021-05-20,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",2
Panem,2021-05-20,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",658
Panem,2021-05-20,NULL,NULL,B.1.1.519,B.1.1.519,B.1.1.519,20B,1
Hogwarts,2021-05-20,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",2
Panem,2021-05-20,NULL,NULL,NULL,NULL,NULL,NULL,271
Narnia,2021-05-20,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",6
Panem,2021-05-20,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21A (Delta),1
Gilead,2021-05-20,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",4
Panem,2021-05-20,Delta,Delta,AY.106,B.1.617.2.106,AY.106,21J (Delta),1
Panem,2021-05-20,Alpha,Alpha,B.1.1.7,B.1.1.7.7,Q.7,"20I (Alpha, V1)",3
Panem,2021-05-20,Delta,Delta,B.1.617.2,B.1.617.2,B.1.617.2,21I (Delta),1
Hogwarts,2021-05-20,NULL,NULL,NULL,NULL,NULL,NULL,20
Hogwarts,2021-05-21,Alpha,Alpha,Q.1,B.1.1.7.1,Q.1,"20I (Alpha, V1)",4
Hogwarts,2021-05-21,Gamma,Gamma,P.1,B.1.1.28.1,P.1,"20J (Gamma, V3)",4
Hogwarts,2021-05-21,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",284
Pandora,2021-05-21,Alpha,Alpha,B.1.1.7,B.1.1.7.1,Q.1,"20I (Alpha, V1)",1
